postcode,name,state,latitude,longitude
2425,VAL,,-26.95,29.25
1795,VALBLUM,,,
5419,"VALELO'S REST",,-31.7,27.2333
6105,VALENTIA,,-33.5667,25.6833
472,VALFONTEIN,,-24.9667,29.3
5080,VALRAY,,-31.8167,28.75
8553,VALSPAN,,-27.9167,24.85
1027,VALTAKI,,-25.8083,28.7406
7978,VALYLAND,,-33.9833,18.4208
3372,"VAN REENEN",,-28.2833,29.1333
1513,"VAN RHYN SIHS",,-26.1167,28.4
1513,"VAN RHYN KHW",,-26.1167,28.4
9945,"VAN STADENSRUS",,-30.3,27.0833
8467,"VAN ZYLSRUS",,-27.2,22.9667
7540,VANRIEBEECKSHOF,,-33.9,18.6333
6690,VANWYKSDORP,,-33.4833,21.2667
120,VASFONTEIN,,-25.5814,28.2319
6201,VEEPLAAS,,-33.9,25.6
3984,VELABUSHA,,-27.4333,32.0667
5170,VELIHILL,,-31.3167,28.75
139,"VENNING PARK",,-25.7069,28.2294
3080,VERDRIET,,-28,30.05
2717,VERDWAAL,,-26.0667,25.8833
1086,VERENA,,,
1759,VERGELEGEN,,-26.1111,27.7722
5460,VERGENOEG,,-30.9167,26.6833
9680,VERGESIG,,-27.85,26.3667
9882,VERKYKERSKOP,,-28.2833,29.1333
6671,VERMAAKLIKHEID,,-34.1,21.2667
2727,VERMAAS,,-26.3333,26.3167
5100,VERNONSPOST,,-31.5833,28.7833
926,VHULAUDZI,,-22.95,30.4667
5102,VIEDGESVILLE,,-31.5833,28.7833
7530,"VIER BERGEN",,-33.9,18.6333
4089,VIETNAM,,-29.85,31.0167
7530,"VILLA BIANCA",,-33.9,18.6333
1759,"VILLA MARTINO",,-26.1111,27.7722
607,"VILLA NORA",,-24.1833,29.0167
4280,"VILLAGE OF HAPPINESS",,-30.85,30.3667
8246,VIOOLSDRIF,,-28.7667,17.65
539,VISGAT,,-24.7,28.4
251,VISSERHOEK,,-25.6333,27.7833
8018,VLAEBERG,,-33.9167,18.4167
342,VLAKDRIF,,-25.6667,27.25
6631,VLAKTEPLAAS,,-33.5833,22.2
948,"VLEIFONTEIN LOC",,-23.05,29.9
7604,VLOTTENBURG,,-33.9333,18.85
8824,VOLLGRAAFFSIG,,-28.45,21.25
6624,VOLMOED,,-33.5833,22.2
2226,VOLTARGO,,-25.8667,29.2333
4202,BRAEMAR,,-30.3167,30.6667
451,VOORREG,,-24.9667,29.3
9460,VOORSPOED,,-27.9833,26.7333
4278,VOORTREKKERSTRAND,,-30.85,30.3667
1005,VOORUITSTREWEND,,-25.6756,28.5222
259,VORENTOE,,-25.6333,27.7833
1490,VORSTERSKROON,,-26.4167,28.4667
2881,BRAKLAAGTE,,-25.5333,26.0833
1473,"VOSLOORUS SOUTH",,-26.2167,28.25
1473,VOSLOORUS-SUID,,-26.2167,28.25
9978,VRAYVILLE,,-29.75,25.3167
1759,VREDENDAL,,-26.1111,27.7722
2776,VRISCHGEWAAGT,,-26.6833,25.4667
844,VUHEHLI,,-23.3167,30.7167
3934,VUKANI,,-27.9833,32
4960,VUKAZI,,-32.3333,28.15
2470,VUKUZAKHE,,-27.3667,29.8833
1554,VULCANIA,,-26.2333,28.3667
3855,VULEKA,,-28.6167,31.0833
5000,VULIKWAPA,,-32.1,28.3
5143,"VULINDLELA HEIGHTS",,,
5143,VULINDLELAHOOGTE,,,
3858,VUMANHLAMVU,,-28.6167,31.0833
5090,VUMBEKA,,-30.9167,28.9833
4246,VUSUSHABA,,-30.75,30.45
7171,VYEBOOM,,-34.15,19.0167
1780,"WAGTERSKOP EXT",,-26.3167,27.65
1780,"WAGTERSKOP UIT",,-26.3167,27.65
477,"WALKRAAL B",,-25.1167,29.05
3631,WANDSBECK,,-29.8333,30.9333
4493,WANGU,,,
2333,WARBURTON,,-26.5333,29.9833
8530,WARRENVALE,,-28.1167,24.85
3233,WARTBURG,,-29.4333,30.5833
4010,"WARWICK TRIANGLE",,,
2920,WASBANK,,-29.7167,26.3833
3610,"WASHINGTON HEIGHTS",,-29.7667,30.7667
3610,WASHINGTONHOOGTE,,-29.7667,30.7667
3902,"WATERBERRY WOOD",,-28.8,32.1
323,"WATERFALL MALL",,,
2167,WATERFRONT,,-26.1,27.9833
324,WATERGLEN,,-24.9333,27.15
3388,WATERSMEET,,,
4073,WATERTOWER,,,
477,"WATERVAL A",,-25.1167,29.05
7614,WEBERSVALLEI,,-33.9333,18.85
3325,WEENEN,,-29,29.8833
718,WEGDRAAI,,-23.2833,29.1167
1821,"WEILERS FARM",,-26.3167,27.8333
9798,WELAPI,,-30.7833,25.8
2880,WELBEDACHT,,-25.5333,26.0833
1517,WELBEKEND,,-26.1833,28.3167
5012,WELLSHOT,,-32.1,28.3
1714,WELOBIE,,-26.1667,27.8667
472,WELTEVREDE,,-24.9667,29.3
9471,BRANDPAN,,-27.9833,26.7333
9438,WELTRIX,,-27.9833,26.7333
3384,WEMBEZI,,-28.55,29.7833
9437,WENAKKER,,-28.1167,26.9
5612,WESLEY,,-33.2,27.1167
5418,BRAUNVILLE,,-31.7,27.2333
1300,"BRAY STREET",,-25.7833,31.05
7433,"WEST COAST VILLAGE",,,
7433,"WESKUS DORP",,,
1300,BRAYSTRAAT,,-25.7833,31.05
7433,"WESTCOAST VILLAGE",,,
7433,"WESKUS VILLAGE",,,
2021,BRECKNOCK,,-26.2,28.0833
9468,"WESTERN HOLDINGS",,-27.9833,26.7333
2142,WESTHOVEN,,-26.2,28.0833
9765,WESTMINSTER,,,
6350,WESTON,,-33.8333,24.8833
3634,"WESTVILLE EXT 22",,-29.8333,30.9333
3634,"WESTVILLE UIT 22",,-29.8333,30.9333
3634,"WESTVILLE PRISON",,-29.8333,30.9333
6858,"BREEDE RIVER",,-33.65,19.4333
3635,"WESTWAY OFFICE PARK",,-29.8333,30.9333
3633,WESTWOOD,,,
4162,"WESTWOOD GARDENS",,-29.4379,30.4299
4685,WEZA,,-30.55,29.4167
6858,BREERIVIER,,-33.65,19.4333
4102,WHETSTONE,,,
2980,"WHITE CITY",,-27.65,30.3333
4240,"WHITE CITY",,-30.75,30.45
3855,"WHITE CITY",,-28.6167,31.0833
2021,BRENDAVERE,,-26.2,28.0833
6666,WHITESANDS,,-33.5333,21.6833
6666,WITSAND,,-33.5333,21.6833
1717,WIBSEY,,-26.1667,27.8667
5189,WICKSFORD,,-31.15,28.8667
9380,WIEGANDIA,,-29.1333,26.2
312,"WILDEBEESFONTEIN SOUTH",,-25.6667,27.25
312,WILDEBEESFONTEIN-SUID,,-25.6667,27.25
4220,"WILDER VALLEY",,-30.5833,30.5833
9450,"WILLEM PRETORIUS WILDTUIN",,-28.0833,27.1333
9917,WILLIAMVILLE,,-30.2667,25.7
4170,WILLOWGLEN,,-30.2,30.8
5079,WILO,,-31.8167,28.75
4240,"WIMPY CRESCENT",,-30.75,30.45
2005,"WINA MANJE",,-26.2,28.0833
7630,WINDMEUL,,-33.7333,18.9667
3340,WINTERTON,,-28.8,29.5333
1729,WITBEECK,,-26.1667,27.8667
6304,WITELSBOS,,-34.0333,24.7667
3227,BRIGHTON,,-29.6,29.8667
330,WITGOUD,,-25.6667,27.25
2888,WITKLEIGAT,,-25.5333,26.0833
5825,WITMOS,,,
1540,WITPOORT,,-26.2333,28.3667
2632,WITPOORT,,,
7382,"BRITANNIA BAY",,-32.9,17.9833
7382,BRITANNIABAAI,,-32.9,17.9833
2050,WITS,,-26.2,28.0833
2003,WITSPOS,,-26.2,28.0833
9756,WITTARBERGEN,,-30.6167,27.1667
7322,WITTEWATER,,-32.9,18.7667
5011,WOFA,,-32.1,28.3
6237,WOLWEFONTEIN,,-33.9667,25.5833
138,"WONDERBOOM JUNCTION",,,
33,"WONDERBOOM POORT",,-25.7069,28.2294
1101,WONDERFONTEIN,,-25.6833,30.0333
1050,WONDERPARK,,-30.05,26.6167
4220,"WOOD STORE",,-30.5833,30.5833
6130,WOODLANDS,,-33.45,25.9667
6864,"WORCESTER WATERFRONT",,,
4775,WRIGHTVILLE,,,
7282,WYDGELEE,,-34.5333,20.0333
647,WYDHOEK,,-24.1833,29.0167
1782,"X SECTION",,-26.3167,27.65
279,"XANADU CROSSING",,,
279,"XANADU KRUISING",,,
1551,"XHOSA STREET",,-26.35,28.3833
872,XIHOKO,,-23.8333,30.1667
843,XIKHUMBA,,-23.3167,30.7167
1281,XIMHUNGWE,,-24.8333,31.0667
452,XIPAME,,-24.9667,29.3
202,YA-RONA,,-25.6667,27.25
3835,YANGUYE,,-28.5833,31.3833
2940,"YORK STREET",,-27.75,29.9333
7351,YZERFONTEIN,,-33.3833,18.3833
4825,ZALU,,-31.35,29.5833
2970,ZAMANI,,,
9571,ZAMDELA,,,
1747,ZANDSPRUIT,,-26.0333,27.85
3109,ZENZELE,,,
3382,ZIBUSE,,-28.55,29.7833
5381,ZIGUDU,,-32.0167,27.5833
3604,ZILWELINI,,-29.8167,30.85
4422,"ZIMBALI LODGE",,,
5100,"ZIMBANE TSP",,-31.5833,28.7833
5100,"ZIMBANE DGD",,-31.5833,28.7833
4089,ZIMELENI,,-29.85,31.0167
1576,ZIMISELE,,-26.3,28.4
4777,ZINCUKA,,-30.6833,28.5167
4777,ZINGCUKA,,-30.6833,28.5167
5615,ZINGODLO,,,
4480,ZINKWAZI,,-26.4,23.25
5146,ZITHULELE,,,
5100,ZIZANELA,,-31.5833,28.7833
6656,ZOAR,,-33.4833,21.2667
1288,ZOEKNOG,,-25.4667,30.9667
383,ZONDEREINDE,,-24.6,27.4
4342,ZUBANE,,-29.5,30.9333
2622,ZUIPING,,-26.9833,26.6667
2970,ZUMANI,,,
3341,ZUNCKELS,,-28.8,29.5333
6187,ZUNEY,,-24.9167,31.15
2340,"ZWALLOW NEST",,-26.5333,29.9833
2340,"ZWALLOW'S NEST",,-26.5333,29.9833
512,ALMA,,-24.7,28.4
3680,ZWELETHU,,-29.8,30.65
3614,ZWELIBOMVU,,-29.8133,30.8467
1039,ZWELIHLE,,-25.8667,29.2333
3310,ZWELISHA,,-29,29.8833
3350,ZWELISHA,,-28.7333,29.3667
1866,ZWELITHINI,,-25.4333,28.2889
6105,ZWELITSHA,,-33.5667,25.6833
8624,BROEDERSPUT,,-26.95,24.7333
240,BROEDERSTROOM,,-25.6333,27.7833
5920,ZWIDE,,-31.3,25.8167
4700,"BROOK'S NEK",,-30.55,29.4167
1360,BROOKLYN,,-24.5833,31.0833
3228,BROTENI,,-29.6,29.8667
3234,"BRUYNS HILL",,-29.4333,30.5833
5850,"11TH AVENUE",,-32.7167,25.5833
2074,"BRYANSTON SHOPPING CENTRE",,-26.2,28.0833
2074,"BRYANSTON WINKELSENTRUM",,-26.2,28.0833
5380,BRYMAC,,-32.0167,27.5833
4820,BUCELE,,-31.35,29.5833
3893,BUCHANANA,,,
5086,"BUFFALO NEK",,-30.9167,28.9833
6742,"BUFFELJAGS RIVER",,-34.0333,20.4333
6742,BUFFELJAGSRIVIER,,-34.0333,20.4333
8251,"BUFFELS RIVER",,-29.6667,17.8833
8251,BUFFELSRIVIER,,-29.6667,17.8833
5420,BUFFELSDORING,,-31.3667,27.05
4340,BUFFELSDRAAI,,-29.65,31.05
284,BUFFELSPOORT,,-25.613,27.8843
1331,BUFFELSPRUIT,,-25.4833,31.5167
4820,BUHLANYANGA,,-31.35,29.5833
3960,BUHLEBENDABUKO,,-28.0333,32.2833
1451,"ALRODE EXT 2",,-26.2333,28.1333
4220,BUHLEBUYEZA,,-30.5833,30.5833
4810,BUKAZI,,-31.0833,29.4833
3960,BUKIMVELO,,-28.0333,32.2833
5160,BULAWA,,-31.5333,29.0167
1451,"ALRODE UIT 2",,-26.2333,28.1333
531,BULGERIVIER,,-23.6667,27.7333
8535,"BULL HILL",,-27.9167,24.85
8260,BULLETRAP,,,
120,BULTFONTEIN,,-25.5814,28.2319
9783,"BULTFONTEIN 1",,-29.2,26.8167
9783,"BULTFONTEIN 2",,-29.2,26.8167
9783,"BULTFONTEIN 3",,-29.2,26.8167
9783,"BULTFONTEIN 4",,-29.2,26.8167
3244,BULWER,,-29.4667,30.2333
4810,BUMAZI,,-31.0833,29.4833
960,BUNGENI,,-23.05,29.9
4813,BUNGENI,,-31.0833,29.4833
5115,BUNTINGVILLE,,-31.5833,28.7833
897,BUQA,,-24.0722,30.4
3370,BURFORD,,-28.55,29.7833
850,BURGERSDORP,,-23.8333,30.1667
5688,BURNSHILL,,-33.0333,27.9167
3900,ALTON,,-28.7901,32.0971
2154,BUSHHILL,,-26.2,28.0833
5090,BUSYBEES,,-30.9167,28.9833
3900,"ALTON INDUSTRIAL",,-28.7901,32.0971
469,BUTHI,,-25.1167,29.05
3900,"ALTON INDUSTRIEEL",,-28.7901,32.0971
1785,ALUNSA,,-26.3167,27.65
3938,BUXEDENI,,-27.9,31.65
1435,"BUYAFUTHI HOSTEL",,-26.3583,28.2667
1286,BUYISONTO,,-24.8333,31.0667
3781,"BYRNE VALLEY",,-29.8667,30.2667
3781,BYRNE-VALLEI,,-29.8667,30.2667
5181,"CABA VALE",,-31.15,28.8667
5401,"ACTON CABA",,-32.0333,27.8
5000,CAFUTWENI,,-32.1,28.3
890,CALAIS,,-23.8833,30.4
7905,"CALEDON SQUARE",,,
7905,CALEDONPLEIN,,,
4993,CALIFORNIA,,,
4990,"CALM VALLEY",,-32.2333,28.0667
3217,CALUZA,,-29.6167,30.3833
8190,"CALVINIA WEST",,-31.4667,19.7833
8190,CALVINIA-WES,,-31.4667,19.7833
5380,CAMAMA,,-32.0167,27.5833
5090,CANCELE,,-30.9167,28.9833
119,CANDLEWOOD,,,
4820,CANI,,-31.35,29.5833
6186,"CANNON ROCKS",,-24.9167,31.15
6175,CANNONVILLE,,-33.9667,25.5833
5144,CANZIBE,,,
8003,"CAPE MAIL",,-33.9167,18.4167
8004,"CAPE MAIL SPEED SERVICES NETWORK",,,
7525,"CAPE TOWN INT AIRPORT",,-33.9167,18.4167
7525,"KAAPSTAD INT LUGHAWE",,-33.9167,18.4167
7525,"CAPE TOWN INTERNATIONAL AIRPORT",,-33.9167,18.4167
7525,"KAAPSTAD INTERNASIONALE LUGHAWE",,-33.9167,18.4167
7562,CAPEGATE,,,
8003,CAPEMAIL,,-33.9167,18.4167
3316,"CAPITAL CITY",,,
3352,"ACTON HOMES",,-28.7333,29.3667
616,CARLSRHUE,,-23.4,28.75
8247,CAROLUSBERG,,-29.6667,17.8833
1759,"CASA PALADIO",,-26.1111,27.7722
4200,CASSANOVA,,-30.3167,30.6667
4960,"CAT'S PASS",,-32.3333,28.15
3342,"CATHEDRAL PEAK",,-28.8,29.5333
3823,"CATHERINE BOOTH",,,
3310,"CATHKIN PARK",,-29,29.8833
6063,CAWOOD,,,
4968,CEBE,,-32.3333,28.15
3340,CEDARWOOD,,-28.8,29.5333
5058,CEFANE,,-31.6833,28
4810,CEFENI,,-31.0833,29.4833
130,"CELTIS RIDGE",,,
130,CELTISRIF,,,
6350,CENTERTON,,-33.8333,24.8833
3266,CENTOCOW,,-30.3167,30.6667
5100,CENTRAL,,-31.5833,28.7833
5100,SENTRAAL,,-31.5833,28.7833
199,"CENTRAL CITY",,-25.5072,28.1075
199,SENTRAALSTAD,,-25.5072,28.1075
4960,CENTULI,,-32.3333,28.15
3866,CEZA,,-27.9,31.65
3980,CEZWANE,,-27.6167,32.0333
5410,CHACHA,,-31.7,27.2333
3310,"CHAMPAGNE CASTLE",,-29,29.8833
3340,"CHAMPAGNE VALLEY",,-28.8,29.5333
4781,CHARFRED,,-30.6833,28.5167
2301,"CHARL CILLIERS",,-26.55,29.1667
756,CHEBENG,,-23.6774,29.4869
5358,"CHIBINI RPA",,,
1809,"CHICKEN FARM",,-26.2667,27.8667
4147,"CHILTERN HEIGHTS",,-26.0333,28.0833
4310,CHOBOZA,,-29.6833,30.9333
709,CHOKOE,,-23.7167,29.3167
3855,CHOLWANE,,-28.6167,31.0833
8631,CHOSENG,,,
9301,"CHRIS HANI",,-29.123,26.1662
1551,"CHRIS HANI",,-26.35,28.3833
1519,"CHRIS HANI",,-26.15,28.4167
2630,"CHRIS HANI EXT 4",,-27.2,25.9667
2630,"CHRIS HANI UIT 4",,-27.2,25.9667
4142,"CHURCH ON THE ROCK",,-26.1444,28.0944
1250,CHWENI,,-24.9333,31.0917
4820,AMANYATI,,-31.35,29.5833
4960,CIKO,,-32.3333,28.15
5040,CIKO,,-32.2667,28.5167
5170,CINGCO,,-31.3167,28.75
86,CIPRO,,,
3624,"CIRCLE GARDENS",,-31.8833,26.8
3855,AMANZIMNYAMA,,-28.6167,31.0833
3292,"CITY TREASURER",,-29.6167,30.3833
3292,"STAD TESOURIER",,-29.6167,30.3833
1351,CLANOR,,-24.9833,31.6
4170,CLANSTHAL,,-30.2,30.8
5436,CLANVILLE,,-31.3667,27.05
7740,CLAREINCH,,-33.9833,18.4667
9800,"CLARENCE MAKWETU",,-28.3,27.95
3215,CLARIDGE,,-29.6167,30.3833
5711,"AMATHOLE BASIN",,,
6302,CLARKSON,,-34.0333,24.7667
4156,"CLAYFIELD PHASE 1",,-26.0667,29.2
4156,"CLAYFIELD FASE 1",,-26.0667,29.2
4156,"CLAYFIELD PHASE 4",,-26.0667,29.2
4156,"CLAYFIELD FASE 4",,-26.0667,29.2
1036,CLEWER,,-25.8667,29.2333
3700,CLIFFDALE,,-29.8,30.65
9786,CLIFFORD,,-30.9667,27.6
4221,"CLIFTON PARK",,-30.5833,30.5833
9992,"CLOETES PARK",,-30.5333,21.2833
3080,CLONEEN,,-28,30.05
9870,CLUBVIEW,,-28.5333,28.8
4344,AMAWOTANA,,-29.65,31.05
1050,CLUBVILLE,,-30.05,26.6167
1033,COALVILLE,,-26.0333,29.1667
772,COBLENTZ,,-23.8833,30.4
6100,COEGA,,,
6100,"COEGA LOCATION",,,
5082,"COFFEE BAY",,-31.8167,28.75
5380,COFIMVABA,,-32.0167,27.5833
8608,COKONYANE,,-27.1444,24.7556
6311,COLDSTREAM,,-34.0333,24.7667
6454,COLESKEPLAAS,,-33.2833,23.4833
780,AMBERGATE,,-23.6167,29.3583
4270,"COLIN STREET",,-31.4,26.5833
6018,"COLLEEN GLEN",,-33.9667,25.5833
4142,"COLLINS TUCK SHOP",,-26.1444,28.0944
4276,"COLLIS ROAD",,-30.85,30.3667
5000,COLOSA,,-32.1,28.3
2385,COMMONDALE,,-27,30.8
8017,"COMPETITION MAIL",,-33.9167,18.4167
8271,CONCORDIA,,-29.6,17.9
4960,ANCHORAGE,,-32.3333,28.15
3236,"COOL AIR",,-29.0667,30.5833
3000,COOPERS,,-28.1667,30.2333
824,"COOPERS PARK",,-23.3167,30.7167
5400,COOPERSDRIFT,,-32.0333,27.8
3204,"COPESVILLE MCP",,-29.6167,30.3833
16,"COR DELFOS",,-25.7069,28.2294
1246,CORK,,-25.0333,31.1167
3107,CORONATION,,-30.2,26.7667
74,CORPORATE,,-25.7069,28.2294
74,"CORPORATE POST OFFICE",,-25.7069,28.2294
5090,ANDE,,-30.9167,28.9833
1361,COTTONDALE,,-24.5833,31.0833
4345,COTTONLANDS,,-29.65,31.05
4301,"COUNTRY CLUB",,-29.7,31.0333
2060,"COUNTRY LIFE PARK",,-26.2,28.0833
2060,"COWDRAY PARK",,-26.2,28.0833
2060,"COWDRAY PARK EXT 1",,-26.2,28.0833
2060,"COWDRAY PARK UIT 1",,-26.2,28.0833
845,"CRACOUW FARM",,-23.3167,30.7167
654,"CRACOUW FARM",,-24.1833,29.0167
3220,CRAMOND,,-29.6167,30.3833
4019,"CRANBROOK PARK",,-29.8,31.0333
2940,"CRAWFORD STREET",,-27.75,29.9333
562,CRECY,,-24.5167,28.7167
3263,CREIGHTON,,-30.0333,29.8333
4240,"CRESCENT STREET",,-30.75,30.45
7979,"CROFTERS VALLEY",,-33.9833,18.4208
1050,CROMEVILLE,,-30.05,26.6167
1287,"CROQUET LAWN",,-24.8333,31.0667
9334,CROSSROADS,,-29.1333,26.2
5643,CROSSROADS,,-33.2,27.1167
1307,CRYSBESTOS,,-25.7833,31.05
1551,CUBA,,-26.35,28.3833
5180,CULUNCA,,-31.15,28.8667
4930,CUMAKALA,,-32.5667,27.4167
3235,CUMBERWOOD,,-29.6167,30.3833
1255,"CUNNING MOORE",,-24.8333,31.0667
8860,"CURRIE CAMP",,-28.7,20.9667
3880,CWAKA,,-28.75,31.8999
3855,CWEZI,,-28.6167,31.0833
1876,CYFERFONTEIN,,-26.4167,27.9667
1215,DAANTJIE,,-25.4333,31.2
8477,DAANTJIESRUS,,-27.05,24.4733
1728,DABULAVILLE,,-26.1667,27.8667
1728,"DABULAVILLE EXT 2",,-26.1667,27.8667
1728,"DABULAVILLE UIT 2",,-26.1667,27.8667
5000,DADAMBA,,-32.1,28.3
4240,DAFELENI,,-30.75,30.45
2174,"DAINFERN NORTH",,,
2174,DAINFERN-NOORD,,,
4240,"DAIRY ROAD",,-30.75,30.45
9754,"DALE'S ROCK",,-30.7,26.7
4230,ANERLEY,,-30.6667,30.5
4148,ANGOLA,,-29.9667,30.8833
3236,DALTON,,-29.0667,30.5833
5132,DAMBENI,,-30.9667,29.3
280,DAMDORYN,,,
6510,"DANA BAY",,-34.1833,22.1333
6510,DANABAAI,,-34.1833,22.1333
7305,DANCKERTVILLE,,-33.45,18.7333
4170,DANGANYA,,-30.2,30.8
3080,ANNANDALE,,-28,30.05
9705,DANIELSRUS,,-28.2333,28.3
4089,"DANISA VILLAGE",,-29.85,31.0167
3080,DANNHAUSER,,-28,30.05
5118,DARABE,,-31.9667,28.6833
3265,DARGLE,,-29.4667,30.2333
1402,"ANNEX PARK",,-26.2167,28.1833
2320,DAVEL,,-26.45,29.4667
3080,ANNIEVILLE,,-28,30.05
4345,"DAWN CREST MCP",,-29.65,31.05
7000,"DE AAR WEST",,-30.65,24.0167
7000,"DE AAR-WES",,-30.65,24.0167
8375,"DE BEERSHOOGTE",,-28.5333,24.5167
9869,"DE BULT",,-28.5333,28.8
1884,"DE DEUR EXT 1",,-26.5333,27.9333
1884,"DE DEUR UIT 1",,-26.5333,27.9333
8940,"DE HEUWEL X15",,-29.6667,22.75
7321,"DE HOEK",,-32.9,18.7667
257,"DE KROON",,-25.6333,27.7833
430,"DE PUTTEN",,-24.95,28.5333
1002,"DE WAGENSDRIFT",,-25.6756,28.5222
6853,"DE WET",,-33.65,19.4333
251,"DE WILDT",,-25.6333,27.7833
6012,"DEAL PARTY",,-33.9667,25.5833
5380,"DECKERT'S HILL",,-32.0167,27.5833
2764,DEELPAN,,,
4681,DEEMOUNT,,-30.5833,29.8833
3224,DEEPDALE,,-29.4667,30.2333
4240,"DEEPVALE ROAD",,-30.75,30.45
852,"DEER PARK",,-23.8333,30.1667
8765,DEETLEFSVILLE,,-29.95,23.6833
2859,DEKAMEELSKUIL,,,
1044,"DEL JUDOR EXT",,-25.8667,29.2333
1044,"DEL JUDOR UIT",,-25.8667,29.2333
1044,"DEL JUDOR EXT 2",,-25.8667,29.2333
1044,"DEL JUDOR UIT 2",,-25.8667,29.2333
4142,"DEMAT 11",,-26.1444,28.0944
3680,DENGE,,-29.8,30.65
160,DENNEBOOM,,-25.7069,28.2294
124,"DENNEBOOM TAXI RANK",,,
3200,DENNISFIELD,,-29.6167,30.3833
3837,"DENNY DALTON",,-28.5833,31.3833
347,DERBY,,-25.6667,27.25
2876,DERDEPOORT,,-25.5333,26.0833
441,DERTIG,,-25.365,28.2189
3604,DESAI,,-29.8167,30.85
1715,"DEVON VALLEY",,-26.1667,27.9167
5380,DEWVALE,,-32.0167,27.5833
4470,DHLAKATI,,-29.3333,31.3
8305,DIAMOND,,,
457,DIBASABOPHELO,,-24.9667,29.3
746,DIBENG,,-23.95,29.1333
476,DICHOEUNG,,,
5130,"DIE DRAAI",,-30.9667,29.3
2560,DIFATENG,,-26.85,26.7833
2556,DIJONG,,-26.85,26.7833
9680,DIKATANENG,,-27.85,26.3667
415,DIKEBU,,-25.365,28.2189
9872,DIKGAKENG,,,
9782,DIKHOTHATSO,,-29.2333,26.7333
8609,"DIKHUTING VILLAGE",,-27.5333,24.8
442,DIKWEBU,,-25.365,28.2189
424,DILOPYE,,,
722,DIMAMOTSA,,-23.8667,29.8056
3200,DINDI,,-29.6167,30.3833
5000,DINGDONG,,-32.1,28.3
1360,DINGLEDALE,,-24.5833,31.0833
9740,DIPELANENG,,-29.5333,27.15
447,DIPETLELOANE,,-25.365,28.2189
8575,DIPITSING,,-27.6667,24.8333
9876,DIQHOBONG,,,
2386,DIRKIESDORP,,-27,30.8
8325,DISKOBOLOS,,-28.7333,24.7667
805,DITHABANENG,,-23.6861,30.3367
8604,DITHAKONG,,-26.6,24.1833
8478,DITHAKWANENG,,-26.95,24.7333
9986,DITHLAKE,,-29.4,25.0167
9986,DITLHAKE,,-29.4,25.0167
8450,DITLONG,,-27.9333,22.7333
9702,DITSHENG,,-28.2333,28.3
8655,DITSOBOTLA,,-26.4167,25.2
3274,DLOLWANA,,-30.5667,26.9
4770,DLUDLU,,-30.6833,28.5167
1356,DLUDLUMA,,-24.9833,31.6
4930,DOHNE,,-32.5667,27.4167
3807,DOKODWENI,,,
2578,DOMINIONVILLE,,-26.8667,26.6667
3880,DONDA,,-28.75,31.8999
3889,DONDOTHA,,,
6028,DONNELLY,,-33.8833,25.5
3237,DONNYBROOK,,-30.55,29.4167
3370,DOORNHOEK,,-28.55,29.7833
1821,DOORNKOP,,-26.3167,27.8333
1041,DOORNKOP,,,
17,DOORNPARK,,-25.6333,28.2667
739,APEL,,-23.9667,29.7
759,DOORNSPRUIT,,-23.6774,29.4869
1519,"APEX CAFE",,-26.15,28.4167
1519,"APEX KAFEE",,-26.15,28.4167
3000,DOSSET,,-28.1667,30.2333
5400,DOTYENI,,-32.0333,27.8
5160,"DOUBLE FALLS",,-31.5333,29.0167
1540,"APEX INDUSTRIAL",,-26.2333,28.3667
1540,"APEX INDUSTRIEEL",,-26.2333,28.3667
1876,"APPLE ORCHARDS SIHS",,-26.4167,27.9667
1876,"APPLE ORCHARDS KHW",,-26.4167,27.9667
6017,DRAAIFONTEIN,,-33.9667,25.5833
1112,DRAAIKRAAL,,-25.8667,29.2333
4019,"DRAEGER PLACE",,-29.8,31.0333
3331,"DRAGON PEAKS",,-28.8,29.5333
3340,"DRAKENSBURG GARDEN",,-28.8,29.5333
3312,DRAYCOTT,,-29,29.8833
6741,DREW,,-33.9333,20.1
2302,DRIEFONTEIN,,-26.55,29.1666
3379,DRIEFONTEIN,,,
1129,DRIEKOP,,,
617,DRIEKOPPIES,,-24.1833,29.0167
6000,DRIFTSANDS,,-33.9667,25.5833
5417,"DRIVER'S DRIFT",,-31.7,27.2333
2211,DROOGEFONTEIN,,-26.15,28.6833
3626,DRUMMOND,,-29.7667,30.7667
9311,DRUSANA,,-29.1333,26.2
8588,"DRY HARTS",,-27.9762,24.8238
8294,DRYFSAND,,-28.5833,16.4833
4192,DUDUDU,,,
1497,"DUDUZA EXT",,-26.2167,28.1833
1497,"DUDUZA UIT",,-26.2167,28.1833
6120,AQUAVILLE,,-33.4156,25.4436
3350,DUKUZA,,-28.7333,29.3667
9766,"DULCIES NEK",,,
1110,DULLSTROOM,,,
4821,DUMABENSHIYA,,-31.0833,29.4833
1369,DUMPHRIES,,-24.6167,31.2083
2336,DUNDONALD,,-26.5333,29.9833
5090,DUNGU,,-30.9167,28.9833
3904,ARBEX,,-28.8,32.1
2954,"ARBOR PARK",,-27.75,29.9333
1508,DUNSWART,,-26.1833,28.3167
1916,DUNUSA,,-26.7,27.8167
4003,DURMAIL,,,
3082,DURNACOL,,-27.75,29.9333
5000,DURRHEIGHTS,,-32.1,28.3
4737,DUTYINI,,-30.8,29.3667
5130,DUTYINI,,-30.9667,29.3
319,DWAALBOOM,,-24.6,27.4
